Category	English	Chinese	Path
RESEARCH.TECHS	Radiation Protection	輻射防護	STRINGS.RESEARCH.TECHS.RADIATIONPROTECTION.NAME
RESEARCH.TECHS	Refined Renovations	精緻裝修	STRINGS.RESEARCH.TECHS.REFINEDOBJECTS.NAME
RESEARCH.TECHS	High Culture	高雅文化	STRINGS.RESEARCH.TECHS.REFRACTIVEDECOR.NAME
RESEARCH.TECHS	Renaissance Art	文藝復興藝術	STRINGS.RESEARCH.TECHS.RENAISSANCEART.NAME
RESEARCH.TECHS	Renewable Energy	再生能源	STRINGS.RESEARCH.TECHS.RENEWABLEENERGY.NAME
RESEARCH.TECHS	Robotic Tools	機器人工具	STRINGS.RESEARCH.TECHS.ROBOTICTOOLS.NAME
RESEARCH.TECHS	Sanitation	盥洗設備	STRINGS.RESEARCH.TECHS.SANITATIONSCIENCES.NAME
RESEARCH.TECHS	New Media	新媒體	STRINGS.RESEARCH.TECHS.SCREENS.NAME
RESEARCH.TECHS	Celestial Detection	天體探測	STRINGS.RESEARCH.TECHS.SKYDETECTORS.NAME
RESEARCH.TECHS	Smart Storage	智慧儲存箱	STRINGS.RESEARCH.TECHS.SMARTSTORAGE.NAME
RESEARCH.TECHS	Smelting	冶煉	STRINGS.RESEARCH.TECHS.SMELTING.NAME
RESEARCH.TECHS	Solid Distribution	固體分配	STRINGS.RESEARCH.TECHS.SOLIDDISTRIBUTION.NAME
RESEARCH.TECHS	Solid Management	固體管理	STRINGS.RESEARCH.TECHS.SOLIDMANAGEMENT.NAME
RESEARCH.TECHS	Solid Control	固體控制	STRINGS.RESEARCH.TECHS.SOLIDSPACE.NAME
RESEARCH.TECHS	Solid Transport	固體運輸	STRINGS.RESEARCH.TECHS.SOLIDTRANSPORT.NAME
RESEARCH.TECHS	Advanced Combustion	先進燃燒	STRINGS.RESEARCH.TECHS.SPACECOMBUSTION.NAME
RESEARCH.TECHS	Advanced Gas Flow	進階氣體流動	STRINGS.RESEARCH.TECHS.SPACEGAS.NAME
RESEARCH.TECHS	Space Power	太空能源	STRINGS.RESEARCH.TECHS.SPACEPOWER.NAME
RESEARCH.TECHS	Space Program	太空計畫	STRINGS.RESEARCH.TECHS.SPACEPROGRAM.NAME
RESEARCH.TECHS	Hazard Protection	危害防護	STRINGS.RESEARCH.TECHS.SUITS.NAME
RESEARCH.TECHS	Temperature Modulation	溫度調節	STRINGS.RESEARCH.TECHS.TEMPERATUREMODULATION.NAME
RESEARCH.TECHS	Transit Tubes	運輸管道	STRINGS.RESEARCH.TECHS.TRAVELTUBES.NAME
RESEARCH.TECHS	Valve Miniaturization	閥門小型化	STRINGS.RESEARCH.TECHS.VALVEMINIATURIZATION.NAME
RESEARCH.TYPES	Novice Research	初級研究	STRINGS.RESEARCH.TYPES.ALPHA.NAME
RESEARCH.TYPES	Interstellar Research	星際研究	STRINGS.RESEARCH.TYPES.GAMMA.NAME
RESEARCH.TYPES	Data Analysis Research	資料分析研究	STRINGS.RESEARCH.TYPES.ORBITAL.NAME
ROBOTS.ATTRIBUTES	Rechargeable Battery Drain	充電電池耗盡	STRINGS.ROBOTS.ATTRIBUTES.INTERNALBATTERYDELTA.NAME
ROBOTS.MODELS	Flydo	飛尋機	STRINGS.ROBOTS.MODELS.FLYDO.NAME
ROBOTS.MODELS	Biobot	生物機器人	STRINGS.ROBOTS.MODELS.MORB.NAME
ROBOTS.MODELS	Rover	漫遊者	STRINGS.ROBOTS.MODELS.SCOUT.NAME
ROBOTS.MODELS	Sweepy	清潔機器人	STRINGS.ROBOTS.MODELS.SWEEPBOT.NAME
ROBOTS.STATS	Rechargeable Battery	充電電池	STRINGS.ROBOTS.STATS.INTERNALBATTERY.NAME
ROBOTS.STATS	Biofuel	生物燃料	STRINGS.ROBOTS.STATS.INTERNALBIOBATTERY.NAME
ROBOTS.STATS	Chemical Battery	化學電池	STRINGS.ROBOTS.STATS.INTERNALCHEMICALBATTERY.NAME
ROBOTS.STATS	Power Bank	行動電源	STRINGS.ROBOTS.STATS.INTERNALELECTROBANK.NAME
ROOMS.CATEGORY	Dining	飲食	STRINGS.ROOMS.CATEGORY.FOOD.NAME
ROOMS.CATEGORY	Medical	醫療	STRINGS.ROOMS.CATEGORY.HOSPITAL.NAME
ROOMS.CATEGORY	Industrial	工業	STRINGS.ROOMS.CATEGORY.INDUSTRIAL.NAME
ROOMS.CATEGORY	Parks	公園	STRINGS.ROOMS.CATEGORY.PARK.NAME
ROOMS.CATEGORY	Recreation	娛樂	STRINGS.ROOMS.CATEGORY.RECREATION.NAME
ROOMS.TYPES	Stable	牧場	STRINGS.ROOMS.TYPES.CREATUREPEN.NAME
ROOMS.TYPES	Greenhouse	溫室	STRINGS.ROOMS.TYPES.FARM.NAME
ROOMS.TYPES	Hospital	醫院	STRINGS.ROOMS.TYPES.HOSPITAL.NAME
ROOMS.TYPES	Kitchen	廚房	STRINGS.ROOMS.TYPES.KITCHEN.NAME
ROOMS.TYPES	Laboratory	實驗室	STRINGS.ROOMS.TYPES.LABORATORY.NAME
ROOMS.TYPES	Machine Shop	機械工廠	STRINGS.ROOMS.TYPES.MACHINE_SHOP.NAME
ROOMS.TYPES	Massage Clinic	按摩中心	STRINGS.ROOMS.TYPES.MASSAGE_CLINIC.NAME
ROOMS.TYPES	Miscellaneous Room	雜物間	STRINGS.ROOMS.TYPES.NEUTRAL.NAME
ROOMS.TYPES	Power Plant	發電廠	STRINGS.ROOMS.TYPES.POWER_PLANT.NAME
ROOMS.TYPES	Private Bathroom	私人浴室	STRINGS.ROOMS.TYPES.PRIVATE_BATHROOM.NAME
ROOMS.TYPES	Recreation Room	娛樂室	STRINGS.ROOMS.TYPES.REC_ROOM.NAME
SUBWORLDS.ABYSS	Abyss Biome	深淵生態	STRINGS.SUBWORLDS.ABYSS.NAME
SUBWORLDS.AQUATIC	Aquatic Biome	水域生態	STRINGS.SUBWORLDS.AQUATIC.NAME
SUBWORLDS.BARREN	Barren Biome	荒漠生態	STRINGS.SUBWORLDS.BARREN.NAME
SUBWORLDS.BEACH	Beach Biome	沙灘生態	STRINGS.SUBWORLDS.BEACH.NAME
SUBWORLDS.CARROTQUARRY	Cool Pool Biome	冷池生態	STRINGS.SUBWORLDS.CARROTQUARRY.NAME
SUBWORLDS.FOREST	Forest Biome	森林生態	STRINGS.SUBWORLDS.FOREST.NAME
SUBWORLDS.FROZEN	Tundra Biome	凍原生態	STRINGS.SUBWORLDS.FROZEN.NAME
SUBWORLDS.GARDEN	Garden Biome	花園生態	STRINGS.SUBWORLDS.GARDEN.NAME
SUBWORLDS.ICECAVES	Ice Cave Biome	冰窟生態	STRINGS.SUBWORLDS.ICECAVES.NAME
SUBWORLDS.JUNGLE	Jungle Biome	叢林生態	STRINGS.SUBWORLDS.JUNGLE.NAME
SUBWORLDS.KELPFOREST	Kelp Forest Biome	藻林生態	STRINGS.SUBWORLDS.KELPFOREST.NAME
SUBWORLDS.MAGMA	Magma Biome	岩漿生態	STRINGS.SUBWORLDS.MAGMA.NAME
SUBWORLDS.MARSH	Marsh Biome	草澤生態	STRINGS.SUBWORLDS.MARSH.NAME
SUBWORLDS.METALLIC	Metallic Biome	金屬生態	STRINGS.SUBWORLDS.METALLIC.NAME
SUBWORLDS.MOO	Moo Biome	牛牛生態	STRINGS.SUBWORLDS.MOO.NAME
SUBWORLDS.NIOBIUM	Niobium Biome	鈮生態系	STRINGS.SUBWORLDS.NIOBIUM.NAME
SUBWORLDS.OCEAN	Ocean Biome	海洋生態	STRINGS.SUBWORLDS.OCEAN.NAME
SUBWORLDS.OIL	Oily Biome	原油生態	STRINGS.SUBWORLDS.OIL.NAME
SUBWORLDS.RADIOACTIVE	Radioactive Biome	輻射生態	STRINGS.SUBWORLDS.RADIOACTIVE.NAME
SUBWORLDS.RAPTOR	Feather Biome	寒羽生態	STRINGS.SUBWORLDS.RAPTOR.NAME
SUBWORLDS.REEF	Reef Biome	珊瑚生態	STRINGS.SUBWORLDS.REEF.NAME
SUBWORLDS.REGOLITH	Regolith Biome	風化生態	STRINGS.SUBWORLDS.REGOLITH.NAME
SUBWORLDS.RUST	Rust Biome	鐵鏽生態	STRINGS.SUBWORLDS.RUST.NAME
SUBWORLDS.SANDSTONE	Sandstone Biome	砂岩生態	STRINGS.SUBWORLDS.SANDSTONE.NAME
SUBWORLDS.SPACE	Space Biome	太空生態	STRINGS.SUBWORLDS.SPACE.NAME
SUBWORLDS.SUGARWOODS	Nectar Biome	花蜜生態	STRINGS.SUBWORLDS.SUGARWOODS.NAME
SUBWORLDS.SWAMP	Swampy Biome	沼澤生態	STRINGS.SUBWORLDS.SWAMP.NAME
SUBWORLDS.WASTELAND	Wasteland Biome	荒地生態	STRINGS.SUBWORLDS.WASTELAND.NAME
SUBWORLDS.WETLANDS	Wetlands Biome	油沼生態	STRINGS.SUBWORLDS.WETLANDS.NAME
UI.ALLRESOURCESSCREEN	Resource	資源	STRINGS.UI.ALLRESOURCESSCREEN.NAME
UI.BUILDCATEGORIES	Automation	自動化	STRINGS.UI.BUILDCATEGORIES.AUTOMATION.NAME
UI.BUILDCATEGORIES	Base	基地	STRINGS.UI.BUILDCATEGORIES.BASE.NAME
UI.BUILDCATEGORIES	Shipping	運輸	STRINGS.UI.BUILDCATEGORIES.CONVEYANCE.NAME
UI.BUILDCATEGORIES	Stations	站臺	STRINGS.UI.BUILDCATEGORIES.EQUIPMENT.NAME
UI.BUILDCATEGORIES	Food	食物	STRINGS.UI.BUILDCATEGORIES.FOOD.NAME
UI.BUILDCATEGORIES	Furniture	家具	STRINGS.UI.BUILDCATEGORIES.FURNITURE.NAME
UI.BUILDCATEGORIES	Radiation	輻射	STRINGS.UI.BUILDCATEGORIES.HEP.NAME
UI.BUILDCATEGORIES	Power	電力	STRINGS.UI.BUILDCATEGORIES.POWER.NAME
UI.BUILDCATEGORIES	Refinement	精煉	STRINGS.UI.BUILDCATEGORIES.REFINING.NAME
UI.BUILDCATEGORIES	Utilities	實用	STRINGS.UI.BUILDCATEGORIES.UTILITIES.NAME
UI.CLUSTERMAP	Harvestable Resources	可收穫資源	STRINGS.UI.CLUSTERMAP.HEXCELL_INVENTORY.NAME
UI.COSMETIC1	Neutronium Cosmetics Pack	零號元素裝扮包	STRINGS.UI.COSMETIC1.NAME
UI.DETAILTABS	Errands	任務	STRINGS.UI.DETAILTABS.BUILDING_CHORES.NAME
UI.DETAILTABS	Config	配置	STRINGS.UI.DETAILTABS.CONFIGURATION.NAME
UI.DETAILTABS	Blueprint	藍圖	STRINGS.UI.DETAILTABS.COSMETICS.NAME
UI.DETAILTABS	Properties	屬性	STRINGS.UI.DETAILTABS.DETAILS.NAME
UI.DETAILTABS	Germs	病菌	STRINGS.UI.DETAILTABS.DISEASE.NAME
UI.DETAILTABS	Energy	能源	STRINGS.UI.DETAILTABS.ENERGYCONSUMER.NAME
UI.DETAILTABS	Material	材料	STRINGS.UI.DETAILTABS.MATERIAL.NAME
UI.DETAILTABS	Bio	簡介	STRINGS.UI.DETAILTABS.PERSONALITY.NAME
UI.DETAILTABS	LAUNCH CHECKLIST	發射檢查清單	STRINGS.UI.DETAILTABS.PROCESS_CONDITIONS.NAME
UI.DETAILTABS	Status	狀態	STRINGS.UI.DETAILTABS.SIMPLEINFO.NAME
UI.DETAILTABS	Skills	技能	STRINGS.UI.DETAILTABS.STATS.NAME
UI.DETAILTABS	Deep Freeze	深度冷凍	STRINGS.UI.DETAILTABS.TEXTICONDATA.DEEPFROZEN.NAME
UI.DETAILTABS	Fresh	新鮮	STRINGS.UI.DETAILTABS.TEXTICONDATA.FRESH.NAME
UI.DETAILTABS	Refrigerated	冷藏	STRINGS.UI.DETAILTABS.TEXTICONDATA.REFRIGERATED.NAME
UI.DETAILTABS	Seasoned	調味	STRINGS.UI.DETAILTABS.TEXTICONDATA.SPICEDFOOD.NAME
UI.DETAILTABS	Stale	不新鮮	STRINGS.UI.DETAILTABS.TEXTICONDATA.STALE.NAME
UI.DLC2	The Frosty Planet Pack	《寒霜行星包》	STRINGS.UI.DLC2.NAME
UI.DLC3	The Bionic Booster Pack	《仿生加速包》	STRINGS.UI.DLC3.NAME
UI.DLC4	The Prehistoric Planet Pack	《史前行星包》	STRINGS.UI.DLC4.NAME
UI.DLC5	The Aquatic Planet Pack	《水生行星包》	STRINGS.UI.DLC5.NAME
UI.EXPANSION1	Spaced Out!	眼冒金星！	STRINGS.UI.EXPANSION1.NAME
UI.GAMEOBJECTEFFECTS	Insulated	隔熱	STRINGS.UI.GAMEOBJECTEFFECTS.INSULATED.NAME
UI.MINION_IDENTITY_SORT	Duplicant	複製人	STRINGS.UI.MINION_IDENTITY_SORT.NAME
UI.NEWBUILDCATEGORIES	Advanced	進階	STRINGS.UI.NEWBUILDCATEGORIES.ADVANCED.NAME
UI.NEWBUILDCATEGORIES	Archaeology	考古	STRINGS.UI.NEWBUILDCATEGORIES.ARCHAEOLOGY.NAME
UI.NEWBUILDCATEGORIES	Automated	自動化	STRINGS.UI.NEWBUILDCATEGORIES.AUTOMATED.NAME
UI.NEWBUILDCATEGORIES	Batteries	電池	STRINGS.UI.NEWBUILDCATEGORIES.BATTERIES.NAME
UI.NEWBUILDCATEGORIES	Beds	床鋪	STRINGS.UI.NEWBUILDCATEGORIES.BEDS.NAME
UI.NEWBUILDCATEGORIES	Ports	埠	STRINGS.UI.NEWBUILDCATEGORIES.BUILDMENUPORTS.NAME
UI.NEWBUILDCATEGORIES	Cargo	貨艙	STRINGS.UI.NEWBUILDCATEGORIES.CARGO.NAME
UI.NEWBUILDCATEGORIES	Pipe Sensors	管道感測器	STRINGS.UI.NEWBUILDCATEGORIES.CONDUITSENSORS.NAME
UI.NEWBUILDCATEGORIES	Ore\nTransport	礦物\n運輸	STRINGS.UI.NEWBUILDCATEGORIES.CONVEYANCE.NAME
UI.NEWBUILDCATEGORIES	Structural	構造	STRINGS.UI.NEWBUILDCATEGORIES.CONVEYANCESTRUCTURES.NAME
UI.NEWBUILDCATEGORIES	Distribution	分配	STRINGS.UI.NEWBUILDCATEGORIES.DISTRIBUTORS.NAME
UI.NEWBUILDCATEGORIES	Doors	門	STRINGS.UI.NEWBUILDCATEGORIES.DOORS.NAME
UI.NEWBUILDCATEGORIES	Converters	轉換器	STRINGS.UI.NEWBUILDCATEGORIES.ELECTROBANKBUILDINGS.NAME
UI.NEWBUILDCATEGORIES	Engines	引擎	STRINGS.UI.NEWBUILDCATEGORIES.ENGINES.NAME
UI.NEWBUILDCATEGORIES	Equipment	研究站	STRINGS.UI.NEWBUILDCATEGORIES.EQUIPMENT.NAME
UI.NEWBUILDCATEGORIES	Fittings	配件	STRINGS.UI.NEWBUILDCATEGORIES.FITTINGS.NAME
UI.NEWBUILDCATEGORIES	Generators	發電機	STRINGS.UI.NEWBUILDCATEGORIES.GENERATORS.NAME
UI.NEWBUILDCATEGORIES	Accommodation	調節	STRINGS.UI.NEWBUILDCATEGORIES.HEALTHANDHAPPINESS.NAME
UI.NEWBUILDCATEGORIES	Industrials	工業	STRINGS.UI.NEWBUILDCATEGORIES.INDUSTRIAL.NAME
UI.NEWBUILDCATEGORIES	Ladders	梯子	STRINGS.UI.NEWBUILDCATEGORIES.LADDERS.NAME
UI.NEWBUILDCATEGORIES	Lights	照明	STRINGS.UI.NEWBUILDCATEGORIES.LIGHTS.NAME
UI.NEWBUILDCATEGORIES	Ambience	環境	STRINGS.UI.NEWBUILDCATEGORIES.LOGICAUDIO.NAME
UI.NEWBUILDCATEGORIES	Gates	邏輯閘	STRINGS.UI.NEWBUILDCATEGORIES.LOGICGATES.NAME
UI.NEWBUILDCATEGORIES	Monitoring	監測	STRINGS.UI.NEWBUILDCATEGORIES.LOGICMANAGER.NAME
UI.NEWBUILDCATEGORIES	Logistics	後勤	STRINGS.UI.NEWBUILDCATEGORIES.LOGISTICS.NAME
UI.NEWBUILDCATEGORIES	Manufacturing	製造	STRINGS.UI.NEWBUILDCATEGORIES.MANUFACTURING.NAME
UI.NEWBUILDCATEGORIES	Materials	材料	STRINGS.UI.NEWBUILDCATEGORIES.MATERIALS.NAME
UI.NEWBUILDCATEGORIES	Meteor Defense	流星防禦	STRINGS.UI.NEWBUILDCATEGORIES.METEORDEFENSE.NAME
UI.NEWBUILDCATEGORIES	Modules	艙塊	STRINGS.UI.NEWBUILDCATEGORIES.MODULE.NAME
UI.NEWBUILDCATEGORIES	Oil	石油	STRINGS.UI.NEWBUILDCATEGORIES.OIL.NAME
UI.NEWBUILDCATEGORIES	Operations	操作	STRINGS.UI.NEWBUILDCATEGORIES.OPERATIONS.NAME
UI.NEWBUILDCATEGORIES	Organic	有機物	STRINGS.UI.NEWBUILDCATEGORIES.ORGANIC.NAME
UI.NEWBUILDCATEGORIES	Pipes	管道	STRINGS.UI.NEWBUILDCATEGORIES.PIPES.NAME
UI.NEWBUILDCATEGORIES	Power\nRegulation	電力調節	STRINGS.UI.NEWBUILDCATEGORIES.POWERCONTROL.NAME
UI.NEWBUILDCATEGORIES	Printing Pods	列印元	STRINGS.UI.NEWBUILDCATEGORIES.PRINTINGPODS.NAME
UI.NEWBUILDCATEGORIES	Production	生產	STRINGS.UI.NEWBUILDCATEGORIES.PRODUCERS.NAME
UI.NEWBUILDCATEGORIES	Pumps	幫浦	STRINGS.UI.NEWBUILDCATEGORIES.PUMPS.NAME
UI.NEWBUILDCATEGORIES	Navigation	導航	STRINGS.UI.NEWBUILDCATEGORIES.ROCKETNAV.NAME
UI.NEWBUILDCATEGORIES	Purification	淨化	STRINGS.UI.NEWBUILDCATEGORIES.SCRUBBERS.NAME
UI.NEWBUILDCATEGORIES	Sensors	感測器	STRINGS.UI.NEWBUILDCATEGORIES.SENSORS.NAME
UI.NEWBUILDCATEGORIES	Storage	儲存	STRINGS.UI.NEWBUILDCATEGORIES.STORAGE.NAME
UI.NEWBUILDCATEGORIES	Switches	開關	STRINGS.UI.NEWBUILDCATEGORIES.SWITCHES.NAME
UI.NEWBUILDCATEGORIES	Tanks	火箭艙	STRINGS.UI.NEWBUILDCATEGORIES.TANKS.NAME
UI.NEWBUILDCATEGORIES	Telescopes	望遠鏡	STRINGS.UI.NEWBUILDCATEGORIES.TELESCOPES.NAME
UI.NEWBUILDCATEGORIES	Tiles and Drywall	磚塊與牆板	STRINGS.UI.NEWBUILDCATEGORIES.TILES.NAME
UI.NEWBUILDCATEGORIES	Transmissions	傳輸	STRINGS.UI.NEWBUILDCATEGORIES.TRANSMISSIONS.NAME
UI.NEWBUILDCATEGORIES	Valves	閥	STRINGS.UI.NEWBUILDCATEGORIES.VALVES.NAME
UI.NEWBUILDCATEGORIES	Wellness	健康	STRINGS.UI.NEWBUILDCATEGORIES.WELLNESS.NAME
UI.NEWBUILDCATEGORIES	Wires	電線	STRINGS.UI.NEWBUILDCATEGORIES.WIRES.NAME
UI.OVERLAYS	CONVEYOR OVERLAY	運輸概覽	STRINGS.UI.OVERLAYS.CONVEYOR.NAME
UI.OVERLAYS	FARMING OVERLAY	耕種概覽	STRINGS.UI.OVERLAYS.CROP.NAME
UI.OVERLAYS	DECOR OVERLAY	裝飾概覽	STRINGS.UI.OVERLAYS.DECOR.NAME
UI.OVERLAYS	GERM OVERLAY	病菌概覽	STRINGS.UI.OVERLAYS.DISEASE.NAME
UI.OVERLAYS	POWER OVERLAY	電力概覽	STRINGS.UI.OVERLAYS.ELECTRICAL.NAME
UI.OVERLAYS	VENTILATION OVERLAY	通風概覽	STRINGS.UI.OVERLAYS.GASPLUMBING.NAME
UI.OVERLAYS	THERMAL TOLERANCE OVERLAY	溫度容忍概覽	STRINGS.UI.OVERLAYS.HEATFLOW.NAME
UI.OVERLAYS	JOULES	焦耳	STRINGS.UI.OVERLAYS.JOULES.NAME
UI.OVERLAYS	LIGHT OVERLAY	光照概覽	STRINGS.UI.OVERLAYS.LIGHTING.NAME
UI.OVERLAYS	PLUMBING OVERLAY	供水概覽	STRINGS.UI.OVERLAYS.LIQUIDPLUMBING.NAME
UI.OVERLAYS	AUTOMATION OVERLAY	自動化概覽	STRINGS.UI.OVERLAYS.LOGIC.NAME
UI.OVERLAYS	OXYGEN OVERLAY	氧氣概覽	STRINGS.UI.OVERLAYS.OXYGEN.NAME
UI.OVERLAYS	PRIORITY OVERLAY	優先度概覽	STRINGS.UI.OVERLAYS.PRIORITIES.NAME
UI.OVERLAYS	RADIATION	輻射	STRINGS.UI.OVERLAYS.RADIATION.NAME
UI.OVERLAYS	RELATIVE TEMPERATURE	相對溫度	STRINGS.UI.OVERLAYS.RELATIVETEMPERATURE.NAME
UI.OVERLAYS	ROOM OVERLAY	房間概覽	STRINGS.UI.OVERLAYS.ROOMS.NAME
UI.OVERLAYS	EXOSUIT OVERLAY	太空衣概覽	STRINGS.UI.OVERLAYS.SUIT.NAME
UI.OVERLAYS	TEMPERATURE OVERLAY	溫度概覽	STRINGS.UI.OVERLAYS.TEMPERATURE.NAME
UI.OVERLAYS	MATERIALS OVERLAY	材料概覽	STRINGS.UI.OVERLAYS.TILEMODE.NAME
UI.ROLES_SCREEN	Basic Cooking	基礎料理	STRINGS.UI.ROLES_SCREEN.ASSIGNMENT_REQUIREMENTS.HAS_ATTRIBUTE_COOKING_BASIC.NAME
UI.ROLES_SCREEN	Basic Digging	基礎挖掘	STRINGS.UI.ROLES_SCREEN.ASSIGNMENT_REQUIREMENTS.HAS_ATTRIBUTE_DIGGING_BASIC.NAME
UI.ROLES_SCREEN	Basic Learning	基礎學習	STRINGS.UI.ROLES_SCREEN.ASSIGNMENT_REQUIREMENTS.HAS_ATTRIBUTE_LEARNING_BASIC.NAME
UI.ROLES_SCREEN	Medium Learning	中級學習	STRINGS.UI.ROLES_SCREEN.ASSIGNMENT_REQUIREMENTS.HAS_ATTRIBUTE_LEARNING_MEDIUM.NAME
UI.ROLES_SCREEN	Has colony leader	有殖民地領導	STRINGS.UI.ROLES_SCREEN.ASSIGNMENT_REQUIREMENTS.HAS_COLONY_LEADER.NAME
UI.ROLES_SCREEN	General Experience	一般經驗	STRINGS.UI.ROLES_SCREEN.ASSIGNMENT_REQUIREMENTS.HAS_COMPLETED_ANY_OTHER_ROLE.NAME
UI.ROLES_SCREEN	Unassigned	取消分配	STRINGS.UI.ROLES_SCREEN.ASSIGNMENT_REQUIREMENTS.UNEMPLOYED.NAME
UI.ROLES_SCREEN	High Decor	高裝飾度	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.DECOR.HIGH.NAME
UI.ROLES_SCREEN	Medium Decor	中裝飾度	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.DECOR.MEDIUM.NAME
UI.ROLES_SCREEN	Minor Decor	低裝飾度	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.DECOR.MINOR.NAME
UI.ROLES_SCREEN	Decadent Decor	頹廢的裝飾	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.DECOR.UNREASONABLE.NAME
UI.ROLES_SCREEN	Superb Decor	華麗的裝飾	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.DECOR.VERY_HIGH.NAME
UI.ROLES_SCREEN	Ambrosial Food	特別美味的食物	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.FOOD_QUALITY.EXCEPTIONAL.NAME
UI.ROLES_SCREEN	Great Food	好吃的食物	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.FOOD_QUALITY.HIGH.NAME
UI.ROLES_SCREEN	Good Food	不錯的食物	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.FOOD_QUALITY.MEDIUM.NAME
UI.ROLES_SCREEN	Standard Food	普通的食物	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.FOOD_QUALITY.MINOR.NAME
UI.ROLES_SCREEN	Superb Food	超美味的食物	STRINGS.UI.ROLES_SCREEN.EXPECTATIONS.FOOD_QUALITY.VERY_HIGH.NAME
UI.SCHEDULEBLOCKTYPES	Mealtime	用餐時間	STRINGS.UI.SCHEDULEBLOCKTYPES.EAT.NAME
UI.SCHEDULEBLOCKTYPES	Work	工作	STRINGS.UI.SCHEDULEBLOCKTYPES.WORK.NAME
UI.SCHEDULEGROUPS	Bathtime	洗澡時間	STRINGS.UI.SCHEDULEGROUPS.HYGENE.NAME
UI.SCHEDULEGROUPS	Bedtime	就寢時間	STRINGS.UI.SCHEDULEGROUPS.SLEEP.NAME
UI.SPACEDESTINATIONS	Destroyed Satellite	被摧毀的衛星	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.GRAVITASSPACESTATION1.NAME
UI.SPACEDESTINATIONS	Demolished Rocket	廢棄火箭	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.GRAVITASSPACESTATION2.NAME
UI.SPACEDESTINATIONS	Ruined Rocket	火箭殘骸	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.GRAVITASSPACESTATION3.NAME
UI.SPACEDESTINATIONS	Retired Planetary Excursion Module	退役的星球觀光模組	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.GRAVITASSPACESTATION4.NAME
UI.SPACEDESTINATIONS	Annihilated Satellite	被殲滅的衛星	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.GRAVITASSPACESTATION6.NAME
UI.SPACEDESTINATIONS	Wrecked Space Shuttle	失事的太空船	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.GRAVITASSPACESTATION7.NAME
UI.SPACEDESTINATIONS	Obsolete Space Station Module	廢棄的太空站模組	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.GRAVITASSPACESTATION8.NAME
UI.SPACEDESTINATIONS	Russell's Teapot	Russell 的茶壺	STRINGS.UI.SPACEDESTINATIONS.ARTIFACT_POI.RUSSELLSTEAPOT.NAME
UI.SPACEDESTINATIONS	Carbon Asteroid	煤炭小行星	STRINGS.UI.SPACEDESTINATIONS.ASTEROIDS.CARBONACEOUSASTEROID.NAME
UI.SPACEDESTINATIONS	Gilded Asteroid	黃金小行星	STRINGS.UI.SPACEDESTINATIONS.ASTEROIDS.GOLDASTEROID.NAME
UI.SPACEDESTINATIONS	Metallic Asteroid	金屬小行星	STRINGS.UI.SPACEDESTINATIONS.ASTEROIDS.METALLICASTEROID.NAME
UI.SPACEDESTINATIONS	Oily Asteroid	原油小行星	STRINGS.UI.SPACEDESTINATIONS.ASTEROIDS.OILYASTEROID.NAME
UI.SPACEDESTINATIONS	Rocky Asteroid	岩石小行星	STRINGS.UI.SPACEDESTINATIONS.ASTEROIDS.ROCKYASTEROID.NAME
UI.SPACEDESTINATIONS	Copper Meteor	銅流星	STRINGS.UI.SPACEDESTINATIONS.CLUSTERMAPMETEORS.COPPER.NAME
UI.SPACEDESTINATIONS	Iron Meteor	鐵流星	STRINGS.UI.SPACEDESTINATIONS.CLUSTERMAPMETEORS.IRON.NAME
UI.SPACEDESTINATIONS	Demolior	毀神星	STRINGS.UI.SPACEDESTINATIONS.CLUSTERMAPMETEORS.LARGEIMACTOR.NAME
UI.SPACEDESTINATIONS	Bleach Stone Meteor Shower	漂白石流星雨	STRINGS.UI.SPACEDESTINATIONS.CLUSTERMAPMETEORSHOWERS.BLEACHSTONE.NAME
UI.SPACEDESTINATIONS	Copper Meteor Shower	銅流星雨	STRINGS.UI.SPACEDESTINATIONS.CLUSTERMAPMETEORSHOWERS.COPPER.NAME
UI.SPACEDESTINATIONS	Gold Meteor Shower	金流星雨	STRINGS.UI.SPACEDESTINATIONS.CLUSTERMAPMETEORSHOWERS.GOLD.NAME
UI.SPACEDESTINATIONS	Dense Dust Meteor Shower	密集塵埃流星雨	STRINGS.UI.SPACEDESTINATIONS.CLUSTERMAPMETEORSHOWERS.HEAVYDUST.NAME
